Driver,LapTime,Sector1Time,Sector2Time,Sector3Time,Abbreviation,Position
HAM,0 days 00:01:31.420000,0 days 00:00:29.249000,0 days 00:00:37.314000,0 days 00:00:24.857000,HAM,1.0
HAM,0 days 00:01:31.716000,0 days 00:00:29.287000,0 days 00:00:37.133000,0 days 00:00:25.296000,HAM,1.0
HAM,0 days 00:01:31.988000,0 days 00:00:29.554000,0 days 00:00:37.258000,0 days 00:00:25.176000,HAM,1.0
HAM,0 days 00:01:31.677000,0 days 00:00:29.469000,0 days 00:00:37.231000,0 days 00:00:24.977000,HAM,1.0
HAM,0 days 00:01:31.746000,0 days 00:00:29.486000,0 days 00:00:37.195000,0 days 00:00:25.065000,HAM,1.0
HAM,0 days 00:01:31.675000,0 days 00:00:29.518000,0 days 00:00:37.064000,0 days 00:00:25.093000,HAM,1.0
HAM,0 days 00:01:31.760000,0 days 00:00:29.475000,0 days 00:00:37.201000,0 days 00:00:25.084000,HAM,1.0
HAM,0 days 00:01:31.564000,0 days 00:00:29.496000,0 days 00:00:36.954000,0 days 00:00:25.114000,HAM,1.0
HAM,0 days 00:01:31.515000,0 days 00:00:29.484000,0 days 00:00:36.923000,0 days 00:00:25.108000,HAM,1.0
HAM,0 days 00:01:31.487000,0 days 00:00:29.412000,0 days 00:00:37.003000,0 days 00:00:25.072000,HAM,1.0
HAM,0 days 00:01:31.563000,0 days 00:00:29.429000,0 days 00:00:36.937000,0 days 00:00:25.197000,HAM,1.0
HAM,0 days 00:01:31.881000,0 days 00:00:29.817000,0 days 00:00:37.067000,0 days 00:00:24.997000,HAM,1.0
HAM,0 days 00:01:31.609000,0 days 00:00:29.552000,0 days 00:00:37.045000,0 days 00:00:25.012000,HAM,1.0
HAM,0 days 00:01:31.563000,0 days 00:00:29.520000,0 days 00:00:37.024000,0 days 00:00:25.019000,HAM,1.0
HAM,0 days 00:01:31.931000,0 days 00:00:29.491000,0 days 00:00:36.755000,0 days 00:00:25.685000,HAM,1.0
HAM,0 days 00:01:33.721000,0 days 00:00:29.743000,0 days 00:00:36.945000,0 days 00:00:27.033000,HAM,1.0
HAM,0 days 00:01:35.071000,0 days 00:00:29.752000,0 days 00:00:37.612000,0 days 00:00:27.707000,HAM,1.0
HAM,0 days 00:01:43.711000,0 days 00:00:34.046000,0 days 00:00:40.683000,0 days 00:00:28.982000,HAM,1.0
HAM,0 days 00:01:40.021000,0 days 00:00:33.695000,0 days 00:00:39.257000,0 days 00:00:27.069000,HAM,1.0
HAM,0 days 00:01:32.156000,0 days 00:00:29.881000,0 days 00:00:37.046000,0 days 00:00:25.229000,HAM,1.0
HAM,0 days 00:01:31.095000,0 days 00:00:29.387000,0 days 00:00:36.821000,0 days 00:00:24.887000,HAM,1.0
HAM,0 days 00:01:31.107000,0 days 00:00:29.369000,0 days 00:00:36.814000,0 days 00:00:24.924000,HAM,1.0
HAM,0 days 00:01:31.635000,0 days 00:00:29.344000,0 days 00:00:36.872000,0 days 00:00:25.419000,HAM,1.0
HAM,0 days 00:01:34.988000,0 days 00:00:29.923000,0 days 00:00:38.568000,0 days 00:00:26.497000,HAM,1.0
HAM,0 days 00:01:40.792000,0 days 00:00:30.114000,0 days 00:00:42.065000,0 days 00:00:28.613000,HAM,1.0
HAM,0 days 00:01:45.183000,0 days 00:00:31.477000,0 days 00:00:45.498000,0 days 00:00:28.208000,HAM,1.0
HAM,0 days 00:02:00.866000,0 days 00:00:52.668000,0 days 00:00:40.319000,0 days 00:00:27.879000,HAM,1.0
HAM,0 days 00:01:40.420000,0 days 00:00:31.690000,0 days 00:00:40.569000,0 days 00:00:28.161000,HAM,1.0
HAM,0 days 00:01:40.467000,0 days 00:00:31.833000,0 days 00:00:40.400000,0 days 00:00:28.234000,HAM,1.0
HAM,0 days 00:01:41.538000,0 days 00:00:31.900000,0 days 00:00:40.828000,0 days 00:00:28.810000,HAM,1.0
HAM,0 days 00:01:42.475000,0 days 00:00:32.107000,0 days 00:00:41.398000,0 days 00:00:28.970000,HAM,1.0
HAM,0 days 00:01:42.435000,0 days 00:00:32.312000,0 days 00:00:41.325000,0 days 00:00:28.798000,HAM,1.0
HAM,0 days 00:01:42.757000,0 days 00:00:32.419000,0 days 00:00:41.475000,0 days 00:00:28.863000,HAM,1.0
HAM,0 days 00:01:42.271000,0 days 00:00:32.513000,0 days 00:00:41.544000,0 days 00:00:28.214000,HAM,1.0
HAM,0 days 00:01:41.924000,0 days 00:00:32.184000,0 days 00:00:42.037000,0 days 00:00:27.703000,HAM,1.0
HAM,0 days 00:01:39.711000,0 days 00:00:31.694000,0 days 00:00:41.125000,0 days 00:00:26.892000,HAM,1.0
HAM,0 days 00:01:37.220000,0 days 00:00:31.208000,0 days 00:00:40.056000,0 days 00:00:25.956000,HAM,1.0
HAM,0 days 00:01:57.389000,0 days 00:00:53.812000,0 days 00:00:38.414000,0 days 00:00:25.163000,HAM,1.0
HAM,0 days 00:01:30.318000,0 days 00:00:28.689000,0 days 00:00:36.767000,0 days 00:00:24.862000,HAM,1.0
HAM,0 days 00:01:30.118000,0 days 00:00:28.960000,0 days 00:00:36.367000,0 days 00:00:24.791000,HAM,1.0
HAM,0 days 00:01:29.617000,0 days 00:00:28.922000,0 days 00:00:36.207000,0 days 00:00:24.488000,HAM,1.0
HAM,0 days 00:01:29.793000,0 days 00:00:28.884000,0 days 00:00:36.195000,0 days 00:00:24.714000,HAM,1.0
HAM,0 days 00:01:29.697000,0 days 00:00:29.087000,0 days 00:00:36.164000,0 days 00:00:24.446000,HAM,1.0
HAM,0 days 00:01:29.438000,0 days 00:00:29.064000,0 days 00:00:36.042000,0 days 00:00:24.332000,HAM,1.0
HAM,0 days 00:01:29.641000,0 days 00:00:29.154000,0 days 00:00:36.156000,0 days 00:00:24.331000,HAM,1.0
HAM,0 days 00:01:29.538000,0 days 00:00:29.069000,0 days 00:00:36.025000,0 days 00:00:24.444000,HAM,1.0
HAM,0 days 00:01:29.579000,0 days 00:00:29.144000,0 days 00:00:36,0 days 00:00:24.435000,HAM,1.0
HAM,0 days 00:01:29.667000,0 days 00:00:29.218000,0 days 00:00:36.038000,0 days 00:00:24.411000,HAM,1.0
HAM,0 days 00:01:29.682000,0 days 00:00:29.222000,0 days 00:00:35.946000,0 days 00:00:24.514000,HAM,1.0
HAM,0 days 00:01:29.743000,0 days 00:00:29.128000,0 days 00:00:36.030000,0 days 00:00:24.585000,HAM,1.0
HAM,0 days 00:01:30.146000,0 days 00:00:29.302000,0 days 00:00:36.135000,0 days 00:00:24.709000,HAM,1.0
VER,0 days 00:01:31.773000,0 days 00:00:29.612000,0 days 00:00:37.222000,0 days 00:00:24.939000,VER,2.0
VER,0 days 00:01:32.200000,0 days 00:00:29.672000,0 days 00:00:37.216000,0 days 00:00:25.312000,VER,2.0
VER,0 days 00:01:31.933000,0 days 00:00:29.626000,0 days 00:00:37.090000,0 days 00:00:25.217000,VER,2.0
VER,0 days 00:01:31.778000,0 days 00:00:29.608000,0 days 00:00:37.007000,0 days 00:00:25.163000,VER,2.0
VER,0 days 00:01:31.711000,0 days 00:00:29.471000,0 days 00:00:37.070000,0 days 00:00:25.170000,VER,2.0
VER,0 days 00:01:31.935000,0 days 00:00:29.586000,0 days 00:00:37.024000,0 days 00:00:25.325000,VER,2.0
VER,0 days 00:01:32.038000,0 days 00:00:29.655000,0 days 00:00:37.087000,0 days 00:00:25.296000,VER,2.0
VER,0 days 00:01:31.883000,0 days 00:00:29.639000,0 days 00:00:36.978000,0 days 00:00:25.266000,VER,2.0
VER,0 days 00:01:31.661000,0 days 00:00:29.557000,0 days 00:00:36.884000,0 days 00:00:25.220000,VER,2.0
VER,0 days 00:01:31.810000,0 days 00:00:29.524000,0 days 00:00:37.060000,0 days 00:00:25.226000,VER,2.0
VER,0 days 00:01:31.894000,0 days 00:00:29.529000,0 days 00:00:37.046000,0 days 00:00:25.319000,VER,2.0
VER,0 days 00:01:31.759000,0 days 00:00:29.562000,0 days 00:00:37.021000,0 days 00:00:25.176000,VER,2.0
VER,0 days 00:01:31.700000,0 days 00:00:29.517000,0 days 00:00:37.027000,0 days 00:00:25.156000,VER,2.0
VER,0 days 00:01:32.249000,0 days 00:00:29.622000,0 days 00:00:36.874000,0 days 00:00:25.753000,VER,2.0
VER,0 days 00:01:32.504000,0 days 00:00:29.493000,0 days 00:00:37.097000,0 days 00:00:25.914000,VER,2.0
VER,0 days 00:01:35.359000,0 days 00:00:29.827000,0 days 00:00:37.281000,0 days 00:00:28.251000,VER,2.0
VER,0 days 00:01:36.172000,0 days 00:00:30.085000,0 days 00:00:37.891000,0 days 00:00:28.196000,VER,2.0
VER,0 days 00:01:42.485000,0 days 00:00:33.582000,0 days 00:00:40.925000,0 days 00:00:27.978000,VER,2.0
VER,0 days 00:01:37.108000,0 days 00:00:31.872000,0 days 00:00:39.086000,0 days 00:00:26.150000,VER,2.0
VER,0 days 00:01:33.488000,0 days 00:00:30.031000,0 days 00:00:37.975000,0 days 00:00:25.482000,VER,2.0
VER,0 days 00:01:31.904000,0 days 00:00:29.610000,0 days 00:00:37.027000,0 days 00:00:25.267000,VER,2.0
VER,0 days 00:01:32.143000,0 days 00:00:29.632000,0 days 00:00:37.148000,0 days 00:00:25.363000,VER,2.0
VER,0 days 00:01:33.020000,0 days 00:00:29.699000,0 days 00:00:37.341000,0 days 00:00:25.980000,VER,2.0
VER,0 days 00:01:36.063000,0 days 00:00:29.999000,0 days 00:00:38.958000,0 days 00:00:27.106000,VER,2.0
VER,0 days 00:01:41.491000,0 days 00:00:30.720000,0 days 00:00:43.858000,0 days 00:00:26.913000,VER,2.0
VER,0 days 00:01:59.169000,0 days 00:00:51.084000,0 days 00:00:40.561000,0 days 00:00:27.524000,VER,2.0
VER,0 days 00:01:41.176000,0 days 00:00:31.767000,0 days 00:00:41.184000,0 days 00:00:28.225000,VER,2.0
VER,0 days 00:01:41.533000,0 days 00:00:31.943000,0 days 00:00:41.241000,0 days 00:00:28.349000,VER,2.0
VER,0 days 00:01:42.098000,0 days 00:00:32.368000,0 days 00:00:41.071000,0 days 00:00:28.659000,VER,2.0
VER,0 days 00:01:42.025000,0 days 00:00:32.091000,0 days 00:00:41.086000,0 days 00:00:28.848000,VER,2.0
VER,0 days 00:01:42.538000,0 days 00:00:32.470000,0 days 00:00:41.197000,0 days 00:00:28.871000,VER,2.0
VER,0 days 00:01:42.606000,0 days 00:00:32.275000,0 days 00:00:41.381000,0 days 00:00:28.950000,VER,2.0
VER,0 days 00:01:42.447000,0 days 00:00:32.316000,0 days 00:00:41.542000,0 days 00:00:28.589000,VER,2.0
VER,0 days 00:01:43.029000,0 days 00:00:32.556000,0 days 00:00:42.058000,0 days 00:00:28.415000,VER,2.0
VER,0 days 00:01:41.958000,0 days 00:00:32.172000,0 days 00:00:42.007000,0 days 00:00:27.779000,VER,2.0
VER,0 days 00:01:38.869000,0 days 00:00:31.547000,0 days 00:00:40.385000,0 days 00:00:26.937000,VER,2.0
VER,0 days 00:01:35.963000,0 days 00:00:30.903000,0 days 00:00:39.254000,0 days 00:00:25.806000,VER,2.0
VER,0 days 00:01:58.311000,0 days 00:00:53.747000,0 days 00:00:38.012000,0 days 00:00:26.552000,VER,2.0
VER,0 days 00:01:30.056000,0 days 00:00:28.866000,0 days 00:00:36.203000,0 days 00:00:24.987000,VER,2.0
VER,0 days 00:01:29.604000,0 days 00:00:28.789000,0 days 00:00:35.955000,0 days 00:00:24.860000,VER,2.0
VER,0 days 00:01:29.472000,0 days 00:00:28.913000,0 days 00:00:35.869000,0 days 00:00:24.690000,VER,2.0
VER,0 days 00:01:29.105000,0 days 00:00:28.984000,0 days 00:00:35.655000,0 days 00:00:24.466000,VER,2.0
VER,0 days 00:01:29.372000,0 days 00:00:28.970000,0 days 00:00:35.867000,0 days 00:00:24.535000,VER,2.0
VER,0 days 00:01:29.137000,0 days 00:00:29.056000,0 days 00:00:35.591000,0 days 00:00:24.490000,VER,2.0
VER,0 days 00:01:29.543000,0 days 00:00:29.141000,0 days 00:00:35.901000,0 days 00:00:24.501000,VER,2.0
VER,0 days 00:01:29.411000,0 days 00:00:28.989000,0 days 00:00:35.905000,0 days 00:00:24.517000,VER,2.0
VER,0 days 00:01:28.952000,0 days 00:00:28.807000,0 days 00:00:36.166000,0 days 00:00:23.979000,VER,2.0
VER,0 days 00:01:29.560000,0 days 00:00:29.166000,0 days 00:00:35.949000,0 days 00:00:24.445000,VER,2.0
VER,0 days 00:01:29.286000,0 days 00:00:29.084000,0 days 00:00:35.787000,0 days 00:00:24.415000,VER,2.0
VER,0 days 00:01:29.443000,0 days 00:00:29.097000,0 days 00:00:35.888000,0 days 00:00:24.458000,VER,2.0
VER,0 days 00:01:29.089000,0 days 00:00:29.149000,0 days 00:00:35.714000,0 days 00:00:24.226000,VER,2.0
NOR,0 days 00:01:32.188000,0 days 00:00:29.225000,0 days 00:00:37.918000,0 days 00:00:25.045000,NOR,3.0
NOR,0 days 00:01:31.991000,0 days 00:00:29.279000,0 days 00:00:37.536000,0 days 00:00:25.176000,NOR,3.0
NOR,0 days 00:01:31.976000,0 days 00:00:29.320000,0 days 00:00:37.452000,0 days 00:00:25.204000,NOR,3.0
NOR,0 days 00:01:31.716000,0 days 00:00:29.363000,0 days 00:00:37.239000,0 days 00:00:25.114000,NOR,3.0
NOR,0 days 00:01:31.896000,0 days 00:00:29.368000,0 days 00:00:37.443000,0 days 00:00:25.085000,NOR,3.0
NOR,0 days 00:01:32.071000,0 days 00:00:29.557000,0 days 00:00:37.223000,0 days 00:00:25.291000,NOR,3.0
NOR,0 days 00:01:32.018000,0 days 00:00:29.566000,0 days 00:00:37.160000,0 days 00:00:25.292000,NOR,3.0
NOR,0 days 00:01:31.976000,0 days 00:00:29.558000,0 days 00:00:37.179000,0 days 00:00:25.239000,NOR,3.0
NOR,0 days 00:01:31.830000,0 days 00:00:29.516000,0 days 00:00:37.134000,0 days 00:00:25.180000,NOR,3.0
NOR,0 days 00:01:31.748000,0 days 00:00:29.417000,0 days 00:00:37.150000,0 days 00:00:25.181000,NOR,3.0
NOR,0 days 00:01:31.718000,0 days 00:00:29.501000,0 days 00:00:37.046000,0 days 00:00:25.171000,NOR,3.0
NOR,0 days 00:01:31.472000,0 days 00:00:29.496000,0 days 00:00:36.950000,0 days 00:00:25.026000,NOR,3.0
NOR,0 days 00:01:31.407000,0 days 00:00:29.300000,0 days 00:00:37.048000,0 days 00:00:25.059000,NOR,3.0
NOR,0 days 00:01:30.946000,0 days 00:00:29.380000,0 days 00:00:36.994000,0 days 00:00:24.572000,NOR,3.0
NOR,0 days 00:01:31.690000,0 days 00:00:29.378000,0 days 00:00:36.807000,0 days 00:00:25.505000,NOR,3.0
NOR,0 days 00:01:34.304000,0 days 00:00:29.606000,0 days 00:00:37.055000,0 days 00:00:27.643000,NOR,3.0
NOR,0 days 00:01:34.125000,0 days 00:00:29.647000,0 days 00:00:37.024000,0 days 00:00:27.454000,NOR,3.0
NOR,0 days 00:01:41.436000,0 days 00:00:32.740000,0 days 00:00:40.852000,0 days 00:00:27.844000,NOR,3.0
NOR,0 days 00:01:37.704000,0 days 00:00:32.090000,0 days 00:00:39.513000,0 days 00:00:26.101000,NOR,3.0
NOR,0 days 00:01:31.513000,0 days 00:00:29.432000,0 days 00:00:37.163000,0 days 00:00:24.918000,NOR,3.0
NOR,0 days 00:01:30.860000,0 days 00:00:29.314000,0 days 00:00:36.786000,0 days 00:00:24.760000,NOR,3.0
NOR,0 days 00:01:31.176000,0 days 00:00:29.451000,0 days 00:00:36.841000,0 days 00:00:24.884000,NOR,3.0
NOR,0 days 00:01:31.629000,0 days 00:00:29.489000,0 days 00:00:36.747000,0 days 00:00:25.393000,NOR,3.0
NOR,0 days 00:01:34.307000,0 days 00:00:29.696000,0 days 00:00:38.185000,0 days 00:00:26.426000,NOR,3.0
NOR,0 days 00:01:41.515000,0 days 00:00:30.452000,0 days 00:00:42.458000,0 days 00:00:28.605000,NOR,3.0
NOR,0 days 00:01:44.806000,0 days 00:00:32.069000,0 days 00:00:45.057000,0 days 00:00:27.680000,NOR,3.0
NOR,0 days 00:02:00.915000,0 days 00:00:52.053000,0 days 00:00:40.758000,0 days 00:00:28.104000,NOR,3.0
NOR,0 days 00:01:40.266000,0 days 00:00:31.594000,0 days 00:00:40.610000,0 days 00:00:28.062000,NOR,3.0
NOR,0 days 00:01:40.717000,0 days 00:00:31.980000,0 days 00:00:40.583000,0 days 00:00:28.154000,NOR,3.0
NOR,0 days 00:01:41.313000,0 days 00:00:31.855000,0 days 00:00:40.682000,0 days 00:00:28.776000,NOR,3.0
NOR,0 days 00:01:42.216000,0 days 00:00:32.262000,0 days 00:00:41.072000,0 days 00:00:28.882000,NOR,3.0
NOR,0 days 00:01:42.607000,0 days 00:00:32.409000,0 days 00:00:41.234000,0 days 00:00:28.964000,NOR,3.0
NOR,0 days 00:01:43.078000,0 days 00:00:32.496000,0 days 00:00:41.716000,0 days 00:00:28.866000,NOR,3.0
NOR,0 days 00:01:42.935000,0 days 00:00:32.639000,0 days 00:00:41.786000,0 days 00:00:28.510000,NOR,3.0
NOR,0 days 00:01:42.340000,0 days 00:00:32.530000,0 days 00:00:42.138000,0 days 00:00:27.672000,NOR,3.0
NOR,0 days 00:01:39.786000,0 days 00:00:31.936000,0 days 00:00:40.846000,0 days 00:00:27.004000,NOR,3.0
NOR,0 days 00:01:37.999000,0 days 00:00:31.328000,0 days 00:00:39.844000,0 days 00:00:26.827000,NOR,3.0
NOR,0 days 00:01:36.746000,0 days 00:00:31.241000,0 days 00:00:39.866000,0 days 00:00:25.639000,NOR,3.0
NOR,0 days 00:01:54.840000,0 days 00:00:52.596000,0 days 00:00:37.147000,0 days 00:00:25.097000,NOR,3.0
NOR,0 days 00:01:29.733000,0 days 00:00:28.786000,0 days 00:00:36.307000,0 days 00:00:24.640000,NOR,3.0
NOR,0 days 00:01:30.006000,0 days 00:00:28.934000,0 days 00:00:36.462000,0 days 00:00:24.610000,NOR,3.0
NOR,0 days 00:01:29.262000,0 days 00:00:28.826000,0 days 00:00:35.997000,0 days 00:00:24.439000,NOR,3.0
NOR,0 days 00:01:29.752000,0 days 00:00:29.102000,0 days 00:00:36.086000,0 days 00:00:24.564000,NOR,3.0
NOR,0 days 00:01:29.635000,0 days 00:00:29.062000,0 days 00:00:35.883000,0 days 00:00:24.690000,NOR,3.0
NOR,0 days 00:01:29.960000,0 days 00:00:29.406000,0 days 00:00:36.099000,0 days 00:00:24.455000,NOR,3.0
NOR,0 days 00:01:29.838000,0 days 00:00:29.118000,0 days 00:00:36.187000,0 days 00:00:24.533000,NOR,3.0
NOR,0 days 00:01:30.556000,0 days 00:00:29.274000,0 days 00:00:36.196000,0 days 00:00:25.086000,NOR,3.0
NOR,0 days 00:01:30.515000,0 days 00:00:29.176000,0 days 00:00:36.639000,0 days 00:00:24.700000,NOR,3.0
NOR,0 days 00:01:30.544000,0 days 00:00:29.399000,0 days 00:00:36.445000,0 days 00:00:24.700000,NOR,3.0
NOR,0 days 00:01:30.769000,0 days 00:00:29.324000,0 days 00:00:36.576000,0 days 00:00:24.869000,NOR,3.0
NOR,0 days 00:01:30.913000,0 days 00:00:29.626000,0 days 00:00:36.650000,0 days 00:00:24.637000,NOR,3.0
PIA,0 days 00:01:32.361000,0 days 00:00:29.489000,0 days 00:00:37.642000,0 days 00:00:25.230000,PIA,4.0
PIA,0 days 00:01:31.927000,0 days 00:00:29.310000,0 days 00:00:37.490000,0 days 00:00:25.127000,PIA,4.0
PIA,0 days 00:01:31.919000,0 days 00:00:29.458000,0 days 00:00:37.348000,0 days 00:00:25.113000,PIA,4.0
PIA,0 days 00:01:31.832000,0 days 00:00:29.512000,0 days 00:00:37.243000,0 days 00:00:25.077000,PIA,4.0
PIA,0 days 00:01:32.062000,0 days 00:00:29.435000,0 days 00:00:37.476000,0 days 00:00:25.151000,PIA,4.0
PIA,0 days 00:01:31.925000,0 days 00:00:29.335000,0 days 00:00:37.322000,0 days 00:00:25.268000,PIA,4.0
PIA,0 days 00:01:31.994000,0 days 00:00:29.386000,0 days 00:00:37.379000,0 days 00:00:25.229000,PIA,4.0
PIA,0 days 00:01:32,0 days 00:00:29.400000,0 days 00:00:37.367000,0 days 00:00:25.233000,PIA,4.0
PIA,0 days 00:01:31.811000,0 days 00:00:29.434000,0 days 00:00:37.177000,0 days 00:00:25.200000,PIA,4.0
PIA,0 days 00:01:31.855000,0 days 00:00:29.307000,0 days 00:00:37.358000,0 days 00:00:25.190000,PIA,4.0
PIA,0 days 00:01:31.663000,0 days 00:00:29.332000,0 days 00:00:37.234000,0 days 00:00:25.097000,PIA,4.0
PIA,0 days 00:01:31.896000,0 days 00:00:29.392000,0 days 00:00:37.143000,0 days 00:00:25.361000,PIA,4.0
PIA,0 days 00:01:31.697000,0 days 00:00:29.500000,0 days 00:00:37.026000,0 days 00:00:25.171000,PIA,4.0
PIA,0 days 00:01:31.514000,0 days 00:00:29.511000,0 days 00:00:36.888000,0 days 00:00:25.115000,PIA,4.0
PIA,0 days 00:01:32.118000,0 days 00:00:29.406000,0 days 00:00:36.933000,0 days 00:00:25.779000,PIA,4.0
PIA,0 days 00:01:33.988000,0 days 00:00:29.302000,0 days 00:00:37.316000,0 days 00:00:27.370000,PIA,4.0
PIA,0 days 00:01:34.269000,0 days 00:00:29.775000,0 days 00:00:37.250000,0 days 00:00:27.244000,PIA,4.0
PIA,0 days 00:01:40.728000,0 days 00:00:32.515000,0 days 00:00:40.679000,0 days 00:00:27.534000,PIA,4.0
PIA,0 days 00:01:37.348000,0 days 00:00:31.957000,0 days 00:00:39.140000,0 days 00:00:26.251000,PIA,4.0
PIA,0 days 00:01:31.819000,0 days 00:00:29.575000,0 days 00:00:37.215000,0 days 00:00:25.029000,PIA,4.0
PIA,0 days 00:01:31.169000,0 days 00:00:29.390000,0 days 00:00:36.837000,0 days 00:00:24.942000,PIA,4.0
PIA,0 days 00:01:30.976000,0 days 00:00:29.242000,0 days 00:00:36.868000,0 days 00:00:24.866000,PIA,4.0
PIA,0 days 00:01:31.392000,0 days 00:00:29.283000,0 days 00:00:36.788000,0 days 00:00:25.321000,PIA,4.0
PIA,0 days 00:01:34.271000,0 days 00:00:29.795000,0 days 00:00:38.187000,0 days 00:00:26.289000,PIA,4.0
PIA,0 days 00:01:40.622000,0 days 00:00:30.271000,0 days 00:00:41.787000,0 days 00:00:28.564000,PIA,4.0
PIA,0 days 00:01:49.747000,0 days 00:00:31.760000,0 days 00:00:45.560000,0 days 00:00:32.427000,PIA,4.0
PIA,0 days 00:01:52.976000,0 days 00:00:36.245000,0 days 00:00:47.881000,0 days 00:00:28.850000,PIA,4.0
PIA,0 days 00:02:01.184000,0 days 00:00:52.621000,0 days 00:00:40.509000,0 days 00:00:28.054000,PIA,4.0
PIA,0 days 00:01:40.492000,0 days 00:00:31.712000,0 days 00:00:40.727000,0 days 00:00:28.053000,PIA,4.0
PIA,0 days 00:01:42.161000,0 days 00:00:31.932000,0 days 00:00:41.097000,0 days 00:00:29.132000,PIA,4.0
PIA,0 days 00:01:43.137000,0 days 00:00:32.298000,0 days 00:00:41.539000,0 days 00:00:29.300000,PIA,4.0
PIA,0 days 00:01:43.325000,0 days 00:00:32.527000,0 days 00:00:41.286000,0 days 00:00:29.512000,PIA,4.0
PIA,0 days 00:01:43.954000,0 days 00:00:32.562000,0 days 00:00:41.561000,0 days 00:00:29.831000,PIA,4.0
PIA,0 days 00:01:43.309000,0 days 00:00:32.603000,0 days 00:00:42.066000,0 days 00:00:28.640000,PIA,4.0
PIA,0 days 00:01:42.520000,0 days 00:00:32.217000,0 days 00:00:42.282000,0 days 00:00:28.021000,PIA,4.0
PIA,0 days 00:01:39.635000,0 days 00:00:31.659000,0 days 00:00:40.593000,0 days 00:00:27.383000,PIA,4.0
PIA,0 days 00:01:37.106000,0 days 00:00:31.419000,0 days 00:00:39.774000,0 days 00:00:25.913000,PIA,4.0
PIA,0 days 00:01:54.658000,0 days 00:00:52.129000,0 days 00:00:37.224000,0 days 00:00:25.305000,PIA,4.0
PIA,0 days 00:01:29.913000,0 days 00:00:28.982000,0 days 00:00:36.255000,0 days 00:00:24.676000,PIA,4.0
PIA,0 days 00:01:29.574000,0 days 00:00:28.853000,0 days 00:00:35.989000,0 days 00:00:24.732000,PIA,4.0
PIA,0 days 00:01:29.581000,0 days 00:00:28.933000,0 days 00:00:36.002000,0 days 00:00:24.646000,PIA,4.0
PIA,0 days 00:01:29.286000,0 days 00:00:29.072000,0 days 00:00:35.759000,0 days 00:00:24.455000,PIA,4.0
PIA,0 days 00:01:29.221000,0 days 00:00:29.001000,0 days 00:00:35.816000,0 days 00:00:24.404000,PIA,4.0
PIA,0 days 00:01:29.222000,0 days 00:00:29.038000,0 days 00:00:35.754000,0 days 00:00:24.430000,PIA,4.0
PIA,0 days 00:01:29.233000,0 days 00:00:29.120000,0 days 00:00:35.817000,0 days 00:00:24.296000,PIA,4.0
PIA,0 days 00:01:29.049000,0 days 00:00:28.946000,0 days 00:00:35.830000,0 days 00:00:24.273000,PIA,4.0
PIA,0 days 00:01:29.124000,0 days 00:00:28.937000,0 days 00:00:35.851000,0 days 00:00:24.336000,PIA,4.0
PIA,0 days 00:01:29.283000,0 days 00:00:29.008000,0 days 00:00:35.970000,0 days 00:00:24.305000,PIA,4.0
PIA,0 days 00:01:29.958000,0 days 00:00:28.958000,0 days 00:00:36.072000,0 days 00:00:24.928000,PIA,4.0
PIA,0 days 00:01:28.748000,0 days 00:00:28.871000,0 days 00:00:35.704000,0 days 00:00:24.173000,PIA,4.0
PIA,0 days 00:01:29.928000,0 days 00:00:29.094000,0 days 00:00:35.999000,0 days 00:00:24.835000,PIA,4.0
SAI,0 days 00:01:32.359000,0 days 00:00:29.435000,0 days 00:00:37.736000,0 days 00:00:25.188000,SAI,5.0
SAI,0 days 00:01:32.102000,0 days 00:00:29.321000,0 days 00:00:37.663000,0 days 00:00:25.118000,SAI,5.0
SAI,0 days 00:01:32.045000,0 days 00:00:29.360000,0 days 00:00:37.633000,0 days 00:00:25.052000,SAI,5.0
SAI,0 days 00:01:31.939000,0 days 00:00:29.331000,0 days 00:00:37.591000,0 days 00:00:25.017000,SAI,5.0
SAI,0 days 00:01:31.900000,0 days 00:00:29.439000,0 days 00:00:37.353000,0 days 00:00:25.108000,SAI,5.0
SAI,0 days 00:01:32.702000,0 days 00:00:29.762000,0 days 00:00:37.509000,0 days 00:00:25.431000,SAI,5.0
SAI,0 days 00:01:32.372000,0 days 00:00:29.672000,0 days 00:00:37.336000,0 days 00:00:25.364000,SAI,5.0
SAI,0 days 00:01:32.484000,0 days 00:00:29.752000,0 days 00:00:37.337000,0 days 00:00:25.395000,SAI,5.0
SAI,0 days 00:01:32.362000,0 days 00:00:29.680000,0 days 00:00:37.376000,0 days 00:00:25.306000,SAI,5.0
SAI,0 days 00:01:32.123000,0 days 00:00:29.493000,0 days 00:00:37.367000,0 days 00:00:25.263000,SAI,5.0
SAI,0 days 00:01:32.358000,0 days 00:00:29.645000,0 days 00:00:37.317000,0 days 00:00:25.396000,SAI,5.0
SAI,0 days 00:01:32.251000,0 days 00:00:29.646000,0 days 00:00:37.287000,0 days 00:00:25.318000,SAI,5.0
SAI,0 days 00:01:32.106000,0 days 00:00:29.553000,0 days 00:00:37.357000,0 days 00:00:25.196000,SAI,5.0
SAI,0 days 00:01:31.916000,0 days 00:00:29.616000,0 days 00:00:37.240000,0 days 00:00:25.060000,SAI,5.0
SAI,0 days 00:01:32.455000,0 days 00:00:29.680000,0 days 00:00:37.234000,0 days 00:00:25.541000,SAI,5.0
